Unix Time Code,Time/Date,Channel 1,Latitude,Longitude,Device,OS,Hardware,Firmware,MAC Address,Name
2065,2019-08-16 09:51:35,4196.923077,22.67208003,22.67208003,,,,,,
2068,2019-08-16 09:51:35,4190.25641,22.67208003,22.67208003,,,,,,
2069,2019-08-16 09:51:35,4192.820513,22.67208003,22.67208003,,,,,,
2071,2019-08-16 09:51:35,4195.897436,22.67208003,22.67208003,,,,,,
2072,2019-08-16 09:51:35,4188.205128,22.67208003,22.67208003,,,,,,
2073,2019-08-16 09:51:35,4184.102564,22.67208003,22.67208003,,,,,,
2075,2019-08-16 09:51:35,4190.25641,22.67208003,22.67208003,,,,,,
2076,2019-08-16 09:51:35,4190.25641,22.67208003,22.67208003,,,,,,
2078,2019-08-16 09:51:35,4179.487179,22.67208003,22.67208003,,,,,,
2079,2019-08-16 09:51:35,4184.615385,22.67208003,22.67208003,,,,,,
2080,2019-08-16 09:51:35,4199.487179,22.67208003,22.67208003,,,,,,
2082,2019-08-16 09:51:35,4198.461538,22.67208003,22.67208003,,,,,,
2083,2019-08-16 09:51:35,4191.794872,22.67208003,22.67208003,,,,,,
2084,2019-08-16 09:51:35,4188.205128,22.67208003,22.67208003,,,,,,
2086,2019-08-16 09:51:35,4187.692308,22.67208003,22.67208003,,,,,,
2087,2019-08-16 09:51:35,4188.717949,22.67208003,22.67208003,,,,,,
2088,2019-08-16 09:51:35,4183.589744,22.67208003,22.67208003,,,,,,
2090,2019-08-16 09:51:35,4182.564103,22.67208003,22.67208003,,,,,,
2091,2019-08-16 09:51:35,4185.128205,22.67208003,22.67208003,,,,,,
2093,2019-08-16 09:51:35,4184.102564,22.67208003,22.67208003,,,,,,
2094,2019-08-16 09:51:35,4183.589744,22.67208003,22.67208003,,,,,,
2096,2019-08-16 09:51:35,4179.487179,22.67208003,22.67208003,,,,,,
2097,2019-08-16 09:51:35,4176.410256,22.67208003,22.67208003,,,,,,
2098,2019-08-16 09:51:35,4183.076923,22.67208003,22.67208003,,,,,,
2100,2019-08-16 09:51:35,4187.692308,22.67208003,22.67208003,,,,,,
2101,2019-08-16 09:51:35,4184.102564,22.67208003,22.67208003,,,,,,
2102,2019-08-16 09:51:35,4177.948718,22.67208003,22.67208003,,,,,,
2103,2019-08-16 09:51:35,4187.179487,22.67208003,22.67208003,,,,,,
2105,2019-08-16 09:51:35,4200,22.67208003,22.67208003,,,,,,
2106,2019-08-16 09:51:35,4200,22.67208003,22.67208003,,,,,,
2107,2019-08-16 09:51:35,4201.025641,22.67208003,22.67208003,,,,,,
2109,2019-08-16 09:51:35,4208.717949,22.67208003,22.67208003,,,,,,
2110,2019-08-16 09:51:35,4219.487179,22.67208003,22.67208003,,,,,,
2111,2019-08-16 09:51:35,4222.564103,22.67208003,22.67208003,,,,,,
2112,2019-08-16 09:51:35,4218.974359,22.67208003,22.67208003,,,,,,
2113,2019-08-16 09:51:35,4220.512821,22.67208003,22.67208003,,,,,,
2114,2019-08-16 09:51:35,4219.487179,22.67208003,22.67208003,,,,,,
2115,2019-08-16 09:51:35,4217.948718,22.67208003,22.67208003,,,,,,
2116,2019-08-16 09:51:35,4227.179487,22.67208003,22.67208003,,,,,,
2116,2019-08-16 09:51:35,4240.512821,22.67208003,22.67208003,,,,,,
2117,2019-08-16 09:51:35,4248.205128,22.67208003,22.67208003,,,,,,
2118,2019-08-16 09:51:35,4247.179487,22.67208003,22.67208003,,,,,,
2118,2019-08-16 09:51:35,4253.846154,22.67208003,22.67208003,,,,,,
2119,2019-08-16 09:51:35,4269.230769,22.67208003,22.67208003,,,,,,
2120,2019-08-16 09:51:35,4270.769231,22.67208003,22.67208003,,,,,,
2120,2019-08-16 09:51:35,4266.666667,22.67208003,22.67208003,,,,,,
2121,2019-08-16 09:51:35,4272.307692,22.67208003,22.67208003,,,,,,
2121,2019-08-16 09:51:35,4282.564103,22.67208003,22.67208003,,,,,,
2122,2019-08-16 09:51:35,4283.076923,22.67208003,22.67208003,,,,,,
2123,2019-08-16 09:51:35,4274.871795,22.67208003,22.67208003,,,,,,
2124,2019-08-16 09:51:35,4274.358974,22.67208003,22.67208003,,,,,,
2125,2019-08-16 09:51:35,4272.820513,22.67208003,22.67208003,,,,,,
2126,2019-08-16 09:51:35,4266.666667,22.67208003,22.67208003,,,,,,
2127,2019-08-16 09:51:35,4267.179487,22.67208003,22.67208003,,,,,,
2128,2019-08-16 09:51:35,4268.717949,22.67208003,22.67208003,,,,,,
2129,2019-08-16 09:51:35,4267.692308,22.67208003,22.67208003,,,,,,
2130,2019-08-16 09:51:35,4258.461538,22.67208003,22.67208003,,,,,,
2131,2019-08-16 09:51:35,4245.641026,22.67208003,22.67208003,,,,,,
2131,2019-08-16 09:51:35,4244.102564,22.67208003,22.67208003,,,,,,
2132,2019-08-16 09:51:35,4238.974359,22.67208003,22.67208003,,,,,,
2133,2019-08-16 09:51:35,4228.205128,22.67208003,22.67208003,,,,,,
