Unix Time Code,Time/Date,Channel 1,Latitude,Longitude,Device,OS,Hardware,Firmware,MAC Address,Name
2240,2019-08-16 09:36:03,4196.923077,22.67206106,22.67206106,,,,,,
2243,2019-08-16 09:36:03,4190.25641,22.67206106,22.67206106,,,,,,
2245,2019-08-16 09:36:03,4192.820513,22.67206106,22.67206106,,,,,,
2246,2019-08-16 09:36:03,4195.897436,22.67206106,22.67206106,,,,,,
2247,2019-08-16 09:36:03,4188.205128,22.67206106,22.67206106,,,,,,
2248,2019-08-16 09:36:03,4184.102564,22.67206106,22.67206106,,,,,,
2250,2019-08-16 09:36:03,4190.25641,22.67206106,22.67206106,,,,,,
2251,2019-08-16 09:36:03,4190.25641,22.67206106,22.67206106,,,,,,
2252,2019-08-16 09:36:03,4179.487179,22.67206106,22.67206106,,,,,,
2253,2019-08-16 09:36:04,4184.615385,22.67206106,22.67206106,,,,,,
2254,2019-08-16 09:36:04,4199.487179,22.67206106,22.67206106,,,,,,
2255,2019-08-16 09:36:04,4198.461538,22.67206106,22.67206106,,,,,,
2256,2019-08-16 09:36:04,4191.794872,22.67206106,22.67206106,,,,,,
2257,2019-08-16 09:36:04,4188.205128,22.67206106,22.67206106,,,,,,
2258,2019-08-16 09:36:04,4187.692308,22.67206106,22.67206106,,,,,,
2259,2019-08-16 09:36:04,4188.717949,22.67206106,22.67206106,,,,,,
2260,2019-08-16 09:36:04,4183.589744,22.67206106,22.67206106,,,,,,
2262,2019-08-16 09:36:04,4182.564103,22.67206106,22.67206106,,,,,,
2263,2019-08-16 09:36:04,4185.128205,22.67206106,22.67206106,,,,,,
2264,2019-08-16 09:36:04,4184.102564,22.67206106,22.67206106,,,,,,
2265,2019-08-16 09:36:04,4183.589744,22.67206106,22.67206106,,,,,,
2266,2019-08-16 09:36:04,4179.487179,22.67206106,22.67206106,,,,,,
2267,2019-08-16 09:36:04,4176.410256,22.67206106,22.67206106,,,,,,
2268,2019-08-16 09:36:04,4183.076923,22.67206106,22.67206106,,,,,,
2269,2019-08-16 09:36:04,4187.692308,22.67206106,22.67206106,,,,,,
2271,2019-08-16 09:36:04,4184.102564,22.67206106,22.67206106,,,,,,
2272,2019-08-16 09:36:04,4177.948718,22.67206106,22.67206106,,,,,,
2273,2019-08-16 09:36:04,4187.179487,22.67206106,22.67206106,,,,,,
